INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
236236704,2021-11-12,03:15:00,BRONX,45,0,UNKNOWN,False,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1030398.0,243833.0,40.83582825800004,-73.83323099399996,POINT (-73.83323099399996 40.83582825800004)
65636446,2009-09-10,17:47:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK HISPANIC,<18,M,BLACK,1004426.0625,187538.546875,40.68141197400007,-73.92725770199996,POINT (-73.92725770199996 40.68141197400007)
75726065,2010-11-26,02:46:00,MANHATTAN,30,0,UNKNOWN,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,997227.0,238083.296875,40.82015799800007,-73.95311600999997,POINT (-73.95311600999997 40.82015799800007)
242393700,2022-03-19,20:06:00,BRONX,44,0,UNKNOWN,False,45-64,M,BLACK,25-44,M,BLACK,1004865.0,246348.0,40.842821,-73.925492,POINT (-73.925492 40.842821)
243175384,2022-04-06,10:50:00,BRONX,40,0,UNKNOWN,False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1005028.0,234516.0,40.8103518634571,-73.924942325642,POINT (-73.924942325642 40.8103518634571)
154138077,2016-06-19,00:01:00,BRONX,46,0,UNKNOWN,False,25-44,M,WHITE HISPANIC,<18,M,BLACK,1010638.0,248020.0,40.84740149300006,-73.90462347999994,POINT (-73.90462347999994 40.84740149300006)
216930291,2020-08-23,02:21:00,BRONX,47,0,GROCERY/BODEGA,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1025439.375,258185.21875,40.87524528200004,-73.85106233999994,POINT (-73.85106233999994 40.87524528200004)
82361864,2011-12-27,02:16:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,<18,M,BLACK,1007217.0,234876.90625,40.81133703200004,-73.91703348099996,POINT (-73.91703348099998 40.81133703200004)
86638684,2012-09-08,04:03:00,BRONX,43,0,UNKNOWN,True,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1021951.0625,242908.8125,40.83333173100005,-73.86376182599997,POINT (-73.86376182599997 40.833331731000044)
140452154,2015-01-06,22:05:00,QUEENS,106,0,PVT HOUSE,True,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1036648.4375,181427.203125,40.66450565200006,-73.811129366,POINT (-73.81112936599999 40.66450565200006)
181094483,2018-05-04,01:40:00,BROOKLYN,81,0,UNKNOWN,True,25-44,M,BLACK,25-44,M,BLACK,1001973.875,191809.234375,40.693139280000025,-73.93608769999997,POINT (-73.93608769999997 40.693139280000025)
93726282,2013-11-22,22:55:00,STATEN ISLAND,120,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,961492.625,166568.671875,40.62384798800008,-74.08198120899993,POINT (-74.08198120899993 40.62384798800008)
79853883,2011-07-16,19:03:00,BROOKLYN,63,0,UNKNOWN,False,<18,M,BLACK,<18,M,BLACK,1001371.25,167564.4375,40.62659384600005,-73.93832237099997,POINT (-73.93832237099997 40.62659384600005)
138154762,2014-08-10,21:38:00,BROOKLYN,73,0,UNKNOWN,False,25-44,M,BLACK,18-24,M,BLACK,1009450.0,178286.0,40.656002929000074,-73.90917875599996,POINT (-73.90917875599996 40.65600292900007)
87443958,2012-10-27,07:15:00,BROOKLYN,78,0,UNKNOWN,True,25-44,M,BLACK,25-44,M,WHITE HISPANIC,989086.5625,187177.46875,40.680442568000046,-73.98256372599997,POINT (-73.98256372599997 40.680442568000046)
167343475,2017-07-23,21:01:00,BRONX,48,0,UNKNOWN,False,25-44,M,WHITE,45-64,M,WHITE HISPANIC,1017356.0,245369.0,40.84010264800003,-73.88035475199996,POINT (-73.88035475199996 40.84010264800003)
138646394,2014-09-11,05:34:00,BROOKLYN,67,0,UNKNOWN,False,18-24,F,BLACK,18-24,F,BLACK,1003821.25,173649.78125,40.643291746000045,-73.92947863499995,POINT (-73.92947863499995 40.643291746000045)
231941260,2021-08-07,20:49:00,MANHATTAN,34,0,UNKNOWN,False,<18,M,BLACK,<18,M,BLACK,1005602.0,254991.0,40.866548411000046,-73.92280361099995,POINT (-73.92280361099995 40.866548411000046)
139033935,2014-10-05,03:45:00,BRONX,52,0,UNKNOWN,True,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1013227.5,253749.5625,40.863119305000055,-73.89523911599997,POINT (-73.89523911599997 40.863119305000055)
178480481,2018-04-21,02:03:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,998362.25,234740.5,40.81098121600007,-73.94902142099994,POINT (-73.94902142099994 40.81098121600007)
148180650,2015-12-01,03:55:00,BRONX,49,0,UNKNOWN,True,25-44,M,BLACK,25-44,F,BLACK,1024346.0625,246876.078125,40.84421016100004,-73.85508335699996,POINT (-73.85508335699996 40.844210161000035)
238555660,2022-01-02,17:14:00,BRONX,47,0,UNKNOWN,False,25-44,M,BLACK,<18,M,BLACK,1026365.0,263401.0,40.88955,-73.84768,POINT (-73.84768 40.88955)
50843852,2008-09-06,02:21:00,QUEENS,101,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,1051770.875,160770.859375,40.60770618600003,-73.75682692899994,POINT (-73.75682692899994 40.60770618600003)
184396813,2018-06-24,02:50:00,QUEENS,107,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,1036427.5,206136.265625,40.73232742600004,-73.81173432499997,POINT (-73.81173432499997 40.73232742600004)
33500103,2007-08-01,18:07:00,QUEENS,102,0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1022620.75,187921.28125,40.68240232300008,-73.86165560899997,POINT (-73.86165560899997 40.682402323000076)
148854118,2015-12-26,02:05:00,BRONX,44,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK,1004395.875,239361.390625,40.82365256400004,-73.92721128999993,POINT (-73.92721128999995 40.82365256400004)
71808631,2010-03-18,14:02:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,18-24,M,BLACK,1019103.0,185241.0,40.67506011300002,-73.87435270799993,POINT (-73.87435270799995 40.67506011300003)
27105896,2007-02-27,01:57:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,True,18-24,M,BLACK,18-24,M,BLACK,997697.4375,196544.78125,40.70614478200008,-73.95149942499995,POINT (-73.95149942499995 40.70614478200008)
254051613,2022-11-12,12:20:00,BROOKLYN,84,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,987857.0,188391.0,40.68376577,-73.98699469,POINT (-73.98699469 40.68376577)
210721533,2020-03-09,09:15:00,BROOKLYN,75,0,UNKNOWN,True,45-64,M,BLACK,25-44,F,BLACK,1017080.6875,174596.28125,40.64585045800004,-73.88169517499993,POINT (-73.88169517499995 40.64585045800004)
35585284,2007-11-09,15:59:00,BRONX,47,2,MULTI DWELL - APT BUILD,True,<18,M,BLACK,25-44,M,BLACK,1026242.0625,262090.90625,40.88596138400004,-73.84813537499997,POINT (-73.84813537499997 40.88596138400004)
255179715,2022-12-06,15:22:00,MANHATTAN,28,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK HISPANIC,997130.0,231440.0,40.80191585,-73.95347777,POINT (-73.95347777 40.80191585)
50589208,2008-08-26,23:41:00,BROOKLYN,75,0,UNKNOWN,False,18-24,F,WHITE HISPANIC,25-44,M,BLACK,1020908.875,180833.953125,40.66295647000004,-73.86786631299998,POINT (-73.86786631299998 40.66295647000004)
170435757,2017-10-15,04:55:00,MANHATTAN,7,0,UNKNOWN,False,25-44,M,WHITE HISPANIC,25-44,F,WHITE,987590.875,201575.71875,40.719963095000026,-73.98794913099994,POINT (-73.98794913099994 40.719963095000026)
93509180,2013-11-09,23:15:00,MANHATTAN,14,0,UNKNOWN,False,<18,M,BLACK,18-24,M,BLACK HISPANIC,988650.0,214286.0,40.75484921500004,-73.98411999099993,POINT (-73.98411999099994 40.754849215000036)
50521330,2008-08-22,22:45:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK HISPANIC,<18,F,BLACK,1004839.75,234488.203125,40.810276010000045,-73.92562245099998,POINT (-73.92562245099998 40.81027601000005)
225485720,2021-03-11,00:23:00,BROOKLYN,70,0,UNKNOWN,True,25-44,M,BLACK,18-24,M,BLACK,996566.0,164613.0,40.61850074900008,-73.95563859899994,POINT (-73.95563859899994 40.61850074900008)
176173046,2018-03-21,22:38:00,BRONX,44,0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,25-44,F,BLACK,1005346.3125,246531.03125,40.84332893900006,-73.92375466699998,POINT (-73.92375466699997 40.84332893900006)
221101963,2020-11-27,14:50:00,BROOKLYN,75,0,UNKNOWN,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1021112.5625,187223.65625,40.68049391100004,-73.86709719099997,POINT (-73.86709719099997 40.68049391100004)
240254036,2022-02-07,16:10:00,BRONX,40,0,UNKNOWN,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1008035.0,232384.0,40.804487,-73.914084,POINT (-73.914084 40.804487)
162514441,2017-03-03,18:00:00,BRONX,52,0,UNKNOWN,False,<18,M,BLACK,<18,M,BLACK HISPANIC,1009868.5,253125.90625,40.86141794400004,-73.90738528199995,POINT (-73.90738528199995 40.86141794400004)
158090349,2016-10-31,20:51:00,QUEENS,104,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1011795.875,193499.46875,40.69775346000006,-73.90066187599997,POINT (-73.90066187599996 40.69775346000006)
149469750,2016-01-17,21:17:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,25-44,M,BLACK,984298.75,149170.59375,40.57612301300002,-73.99982594999993,POINT (-73.99982594999994 40.57612301300003)
93525205,2013-11-11,00:04:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE,25-44,M,WHITE,1001921.5,198787.25,40.71229240000008,-73.93625825799995,POINT (-73.93625825799995 40.71229240000008)
247100194,2022-06-23,20:10:00,MANHATTAN,25,0,UNKNOWN,False,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1000741.0,230832.0,40.800244,-73.940436,POINT (-73.940436 40.800244)
88421874,2013-01-04,21:10:00,MANHATTAN,7,0,UNKNOWN,True,18-24,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,989796.0,200696.0,40.71754737100008,-73.97999479399994,POINT (-73.97999479399994 40.71754737100008)
159827411,2017-01-01,07:13:00,BRONX,47,0,UNKNOWN,False,25-44,M,BLACK,25-44,M,BLACK,1026269.0,268394.0,40.90326122100004,-73.84799840099998,POINT (-73.84799840099998 40.90326122100004)
219708180,2020-10-25,21:35:00,QUEENS,107,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,25-44,F,BLACK,1036731.5625,207395.734375,40.735782552000046,-73.81062738399999,POINT (-73.81062738399999 40.735782552000046)
233459106,2021-09-10,17:35:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,25-44,M,BLACK,998205.0,190419.0,40.68933015300007,-73.94968144799998,POINT (-73.94968144799998 40.68933015300007)
78817501,2011-05-17,12:32:00,STATEN ISLAND,123,0,PVT HOUSE,True,45-64,M,WHITE,45-64,M,WHITE,932461.5625,134246.765625,40.53500877900007,-74.18631304299998,POINT (-74.18631304299998 40.535008779000066)
65010708,2009-08-23,04:29:00,MANHATTAN,9,0,UNKNOWN,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,989622.9375,205257.125,40.73006666300006,-73.98061545999997,POINT (-73.98061545999997 40.73006666300006)
72195829,2010-04-12,23:59:00,BROOKLYN,81,0,UNKNOWN,True,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1003655.6875,187149.625,40.68034619500003,-73.93003636799993,POINT (-73.93003636799995 40.68034619500003)
46248086,2008-05-06,18:20:00,BROOKLYN,69,0,UNKNOWN,False,18-24,M,BLACK,<18,M,BLACK,1008575.4375,170520.53125,40.63469084500008,-73.91235874299997,POINT (-73.91235874299997 40.63469084500008)
204296334,2019-10-26,04:20:00,BROOKLYN,69,0,UNKNOWN,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1010971.1875,174786.859375,40.64639409400007,-73.90371014999994,POINT (-73.90371014999994 40.64639409400007)
28892745,2007-05-07,17:58:00,BROOKLYN,73,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,1008949.8125,180854.5625,40.66305447500008,-73.91097205999995,POINT (-73.91097205999995 40.66305447500008)
71827386,2010-03-19,17:16:00,BROOKLYN,73,0,UNKNOWN,False,18-24,M,BLACK,<18,M,BLACK,1006975.75,184974.1875,40.67436721100006,-73.91807358899996,POINT (-73.91807358899996 40.67436721100006)
36140144,2007-05-18,23:39:00,BRONX,41,0,UNKNOWN,True,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1013232.0,236725.0,40.816391847000034,-73.89529641399997,POINT (-73.89529641399997 40.816391847000034)
201384510,2019-08-20,22:11:00,BROOKLYN,60,0,UNKNOWN,True,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,988124.0625,149736.25,40.57767478300008,-73.98605540399996,POINT (-73.98605540399996 40.57767478300008)
146723633,2015-10-06,07:57:00,BROOKLYN,90,0,UNKNOWN,False,18-24,M,WHITE HISPANIC,45-64,M,WHITE,1003379.375,196414.421875,40.70577651700006,-73.93100627399998,POINT (-73.93100627399997 40.70577651700006)
109324540,2014-03-28,21:20:00,BROOKLYN,75,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,1020797.875,186841.828125,40.67944718500007,-73.86823383399997,POINT (-73.86823383399997 40.67944718500007)
138084421,2014-08-06,17:01:00,QUEENS,100,0,UNKNOWN,False,<18,M,BLACK,<18,M,BLACK,1035329.0,152802.0,40.58594334500003,-73.81610192299996,POINT (-73.81610192299996 40.58594334500003)
167343476,2017-07-23,20:14:00,BROOKLYN,60,0,UNKNOWN,False,45-64,M,BLACK,25-44,M,BLACK,984091.8125,149559.921875,40.57719164000008,-74.00057088499993,POINT (-74.00057088499995 40.57719164000008)
47044335,2008-06-07,00:46:00,BROOKLYN,73,0,RESTAURANT/DINER,False,18-24,M,BLACK,<18,M,BLACK,1010094.3125,183246.34375,40.669616114000064,-73.90683759499996,POINT (-73.90683759499996 40.669616114000064)
140088782,2014-12-06,17:23:00,BRONX,44,0,LIQUOR STORE,True,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1007499.75,241368.9375,40.829155083000046,-73.91598955899997,POINT (-73.91598955899997 40.829155083000046)
64918201,2009-08-20,01:10:00,BROOKLYN,71,0,UNKNOWN,False,18-24,M,BLACK,25-44,M,BLACK,997503.0,182054.0,40.666371197000046,-73.95222922099998,POINT (-73.95222922099998 40.666371197000046)
35855574,2007-11-20,21:40:00,QUEENS,100,0,UNKNOWN,False,25-44,M,BLACK,25-44,M,BLACK,1040078.0,154932.59375,40.59176274800007,-73.79898657299998,POINT (-73.79898657299998 40.591762748000065)
91963083,2013-08-03,05:10:00,QUEENS,103,0,UNKNOWN,False,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1040337.0625,196999.8125,40.70722619800006,-73.79770399999995,POINT (-73.79770399999995 40.70722619800006)
35920663,2007-11-25,07:50:00,BROOKLYN,73,1,UNKNOWN,False,<18,M,BLACK,<18,F,BLACK,1008276.0,183623.0,40.670655072000045,-73.91339091999998,POINT (-73.91339091999998 40.670655072000045)
200668267,2019-08-04,03:47:00,MANHATTAN,26,0,UNKNOWN,True,25-44,M,BLACK,25-44,M,BLACK,997306.3125,234541.984375,40.81043796900008,-73.95283634499998,POINT (-73.95283634499998 40.81043796900008)
164942050,2017-05-19,01:16:00,BROOKLYN,73,0,UNKNOWN,False,<18,M,BLACK,18-24,M,BLACK,1009205.1875,180903.71875,40.66318868100007,-73.91005138999996,POINT (-73.91005138999998 40.663188681000065)
143682688,2015-06-14,06:46:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,18-24,M,BLACK HISPANIC,1018829.0,243631.484375,40.83532803000002,-73.87504022299998,POINT (-73.87504022299998 40.83532803000003)
157846245,2016-10-22,00:23:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,False,25-44,F,WHITE HISPANIC,<18,F,BLACK,990807.8125,202417.71875,40.722272384000064,-73.97634310199999,POINT (-73.97634310199999 40.722272384000064)
23354084,2006-07-01,04:30:00,BRONX,41,0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1012550.8125,236625.84375,40.816121899000045,-73.89775779799999,POINT (-73.89775779799999 40.81612189900005)
72512117,2010-05-01,17:55:00,BROOKLYN,77,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,997321.75,185797.921875,40.676647693000064,-73.95287530099995,POINT (-73.95287530099995 40.676647693000064)
52050048,2008-10-08,21:31:00,BROOKLYN,88,0,LIQUOR STORE,False,<18,M,BLACK,45-64,M,BLACK,994503.75,189583.328125,40.687041487000045,-73.96302896499996,POINT (-73.96302896499998 40.687041487000045)
44637605,2008-03-19,05:27:00,BRONX,44,0,RESTAURANT/DINER,False,18-24,M,BLACK,18-24,F,BLACK,1004885.6875,240825.34375,40.82766956700005,-73.92543701999993,POINT (-73.92543701999995 40.827669567000044)
48344584,2008-07-15,00:33:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK,1013238.375,175486.71875,40.64830792400005,-73.89553721199997,POINT (-73.89553721199997 40.64830792400005)
24888641,2006-10-19,22:46:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,25-44,M,BLACK,1000547.3125,186864.375,40.67956951600007,-73.94124395899996,POINT (-73.94124395899996 40.67956951600007)
109667603,2014-04-19,05:10:00,QUEENS,106,0,UNKNOWN,True,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1028604.625,187929.5,40.68239691900004,-73.84008072399998,POINT (-73.84008072399996 40.68239691900004)
250181106,2022-08-26,01:11:00,BROOKLYN,81,0,UNKNOWN,False,25-44,M,BLACK,25-44,M,BLACK,1001241.0,189377.0,40.686458,-73.938732,POINT (-73.938732 40.686458)
80341321,2011-08-17,20:55:00,BRONX,45,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,18-24,M,BLACK,1033508.25,254253.96875,40.86441388000002,-73.82191458599993,POINT (-73.82191458599993 40.86441388000003)
75584977,2010-11-16,16:57:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,False,<18,M,BLACK,25-44,M,BLACK,1001464.0,190640.28125,40.689931780000045,-73.93792933699996,POINT (-73.93792933699996 40.68993178000005)
144626264,2015-07-19,03:30:00,BRONX,46,0,UNKNOWN,False,18-24,M,WHITE HISPANIC,<18,M,BLACK,1011043.1875,248623.078125,40.84905554300008,-73.90315654299997,POINT (-73.90315654299997 40.84905554300008)
25965071,2006-12-26,17:48:00,BRONX,42,0,UNKNOWN,True,18-24,M,BLACK,25-44,F,WHITE HISPANIC,1012302.9375,241206.546875,40.82869541700006,-73.89863415599996,POINT (-73.89863415599996 40.82869541700006)
68613631,2009-12-07,17:23:00,MANHATTAN,23,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,1001301.125,227783.59375,40.79188123000006,-73.93842250199998,POINT (-73.93842250199998 40.79188123000006)
27459792,2007-03-18,15:59:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,1009247.0625,182073.375,40.66639901000008,-73.90989611699996,POINT (-73.90989611699996 40.66639901000008)
84945936,2012-05-26,02:28:00,BRONX,45,0,UNKNOWN,False,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1025143.625,245986.34375,40.84176444600007,-73.85220617999995,POINT (-73.85220617999994 40.84176444600007)
46803515,2008-05-28,15:54:00,STATEN ISLAND,120,0,UNKNOWN,True,18-24,M,BLACK,<18,F,BLACK,960871.4375,171544.09375,40.63750284800005,-74.08423617099999,POINT (-74.08423617099999 40.637502848000054)
34864268,2007-10-06,15:39:00,BROOKLYN,73,0,UNKNOWN,False,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1008427.4375,183517.71875,40.670365686000025,-73.91284538599997,POINT (-73.91284538599996 40.670365686000025)
28790281,2007-05-02,22:27:00,BROOKLYN,69,0,UNKNOWN,True,25-44,M,BLACK,25-44,M,BLACK,1013737.6875,174897.703125,40.64668955700006,-73.89374043699996,POINT (-73.89374043699996 40.64668955700006)
34177179,2007-09-04,01:22:00,MANHATTAN,24,0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,18-24,M,BLACK,991368.5,226613.15625,40.78868227500004,-73.97429472199997,POINT (-73.97429472199997 40.78868227500004)
16631450,2006-05-21,03:58:00,BROOKLYN,83,0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1008601.4375,193504.40625,40.69777637900006,-73.91218205199993,POINT (-73.91218205199993 40.69777637900006)
79034822,2011-05-31,10:11:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,45-64,M,BLACK,1006396.0,182934.453125,40.668770067000025,-73.92017032699994,POINT (-73.92017032699994 40.668770067000025)
33227816,2007-07-22,22:02:00,MANHATTAN,7,0,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,<18,M,WHITE HISPANIC,989183.0625,201182.421875,40.718882845000046,-73.98220554899996,POINT (-73.98220554899996 40.71888284500005)
138255637,2014-08-17,05:58:00,QUEENS,113,0,UNKNOWN,False,25-44,M,BLACK,18-24,F,BLACK,1042850.9375,187479.625,40.68107926800008,-73.78871969199997,POINT (-73.78871969199997 40.681079268000076)
151586091,2016-03-26,00:05:00,STATEN ISLAND,121,0,UNKNOWN,False,18-24,M,BLACK HISPANIC,18-24,M,BLACK,944327.0,170618.21875,40.63490240100003,-74.14384146599998,POINT (-74.14384146599997 40.63490240100003)
109349114,2014-03-31,02:10:00,MANHATTAN,30,0,BAR/NIGHT CLUB,False,18-24,M,BLACK,18-24,M,BLACK,996328.625,238263.375,40.82065353500008,-73.95636148199996,POINT (-73.95636148199998 40.820653535000076)
260491290,2022-12-23,15:10:00,MANHATTAN,32,0,MULTI DWELL - APT BUILD,False,45-64,M,BLACK,45-64,M,BLACK,1000683.0,234944.0,40.811529,-73.940633,POINT (-73.940633 40.811529)
247943980,2022-07-12,22:43:00,BROOKLYN,73,0,UNKNOWN,True,25-44,M,BLACK,25-44,M,BLACK,1008222.0,186320.0,40.67805,-73.913572,POINT (-73.913572 40.67805)
141183925,2015-02-28,03:45:00,MANHATTAN,33,0,UNKNOWN,False,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1002137.0,246051.6875,40.842020364000064,-73.93535511299996,POINT (-73.93535511299996 40.842020364000064)
91727927,2013-07-20,14:10:00,BROOKLYN,83,0,UNKNOWN,False,18-24,M,BLACK,25-44,F,WHITE HISPANIC,1007031.875,193357.765625,40.69737806400008,-73.91784290999993,POINT (-73.91784290999993 40.69737806400008)
158064300,2016-10-29,13:43:00,BROOKLYN,79,0,UNKNOWN,False,25-44,M,ASIAN / PACIFIC ISLANDER,45-64,M,BLACK,1000787.9375,189717.640625,40.68740063300004,-73.94036942099996,POINT (-73.94036942099996 40.68740063300004)
164301441,2017-04-28,12:29:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,18-24,M,BLACK,1000630.125,197598.203125,40.70903123400007,-73.94091929199993,POINT (-73.94091929199993 40.709031234000065)
71351051,2010-02-16,16:54:00,BROOKLYN,73,0,UNKNOWN,False,18-24,M,BLACK,18-24,M,BLACK,1006925.0,182865.0,40.66857809500005,-73.91826364199994,POINT (-73.91826364199994 40.66857809500004)
242393285,2022-03-18,13:26:00,BRONX,47,0,UNKNOWN,True,18-24,F,BLACK HISPANIC,18-24,M,BLACK,1021780.0,259128.0,40.877843,-73.864288,POINT (-73.864288 40.877843)
245121731,2022-05-16,02:27:00,QUEENS,104,0,UNKNOWN,False,25-44,M,BLACK,25-44,M,BLACK,1011739.0,194259.0,40.699831,-73.900862,POINT (-73.900862 40.699831)
16733781,2006-06-12,13:56:00,BROOKLYN,83,0,UNKNOWN,False,25-44,M,BLACK,18-24,M,BLACK,1006892.5,190126.453125,40.688509219000025,-73.91835639999994,POINT (-73.91835639999994 40.688509219000025)
199174260,2019-07-01,17:58:00,MANHATTAN,33,0,UNKNOWN,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1001602.0625,246487.03125,40.84321632300004,-73.93728733199998,POINT (-73.93728733199998 40.843216323000036)
72845444,2010-05-23,02:12:00,QUEENS,105,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,18-24,F,BLACK,1049893.125,181009.703125,40.66327142200004,-73.76339268099997,POINT (-73.76339268099997 40.66327142200004)
63189241,2009-06-28,02:35:00,BROOKLYN,75,0,UNKNOWN,False,<18,M,BLACK,<18,M,BLACK,1015870.6875,186862.640625,40.67952328300004,-73.88599791399997,POINT (-73.88599791399997 40.67952328300004)
216458808,2020-08-11,21:30:00,BROOKLYN,61,0,UNKNOWN,True,18-24,M,WHITE HISPANIC,18-24,M,WHITE,1002164.0,155040.0,40.59221527000005,-73.93549972199997,POINT (-73.93549972199997 40.592215270000054)
176214208,2018-03-22,15:19:00,QUEENS,113,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,1044794.625,188802.421875,40.68469695300007,-73.78170000099993,POINT (-73.78170000099993 40.68469695300007)
260531774,2022-12-27,01:38:00,QUEENS,103,0,UNKNOWN,True,25-44,M,BLACK,25-44,M,BLACK,1039007.0,192247.0,40.694181,-73.802536,POINT (-73.802536 40.694181)
78989048,2011-05-27,19:10:00,BROOKLYN,67,0,UNKNOWN,False,25-44,M,BLACK,25-44,M,BLACK,1007072.0625,176611.734375,40.65141388400008,-73.91775468099996,POINT (-73.91775468099996 40.65141388400008)
142978753,2015-05-17,04:05:00,QUEENS,107,0,UNKNOWN,True,25-44,M,BLACK,25-44,M,WHITE,1034388.0,197701.0,40.70918649700008,-73.81915607099995,POINT (-73.81915607099995 40.709186497000076)
222563766,2021-01-03,21:21:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,1005947.0,235372.0,40.81269913700004,-73.92161973599997,POINT (-73.92161973599997 40.81269913700004)
61000870,2009-04-20,20:00:00,QUEENS,115,0,PVT HOUSE,True,25-44,M,WHITE,25-44,F,WHITE HISPANIC,1018530.625,215314.25,40.75760614200004,-73.87626303499997,POINT (-73.87626303499997 40.75760614200004)
92175187,2013-08-18,03:26:00,MANHATTAN,28,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,996726.1875,231664.109375,40.802539833000026,-73.95493735699995,POINT (-73.95493735699995 40.802539833000026)
59415606,2009-03-09,02:54:00,QUEENS,105,0,PVT HOUSE,False,18-24,M,BLACK,18-24,M,BLACK,1052126.75,181474.34375,40.66452991200004,-73.75533700699998,POINT (-73.75533700699998 40.664529912000035)
